Weblink_to_slide_at_NHMUK_Data_Portal,IRN,ZF_PF_no.,Slide_square_no.,Genus,cf.,Species,Sub_species,Notes_on_slides,Geologic_time,Grade,No_of_individuals,Observations_M.C.Rillo.2015,Buckley_Slide_SL_no.,Former_Museum_no.,IRN_Residue_OBD,Vessel,Station_no.,Collection_date,Collection_info,Sea_Depth_meters_NOAA,Sea_Depth_meters,Sea_Depth_fathoms,Sea_Depth_feet,Tow,Sample_depth_min_cm,Sample_depth_max_cm,Lat.decimal,Long.decimal,Lat.degrees,Lat.minutes,Lat.seconds,Lat.N.S,Long.degrees,Long.minutes,Long.seconds,Long.W.E,Ocean_Sea
http://data.nhm.ac.uk/object/70bb89f0-49f3-4e2e-a32e-6c178bb1cd8d,5271532,5822,,Globorotalia,,tumida,,,,,6,"Sea depth: 3450 m , 1886 fms",1580,"1968,O379",18528,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,503,505,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/1fa1c1ad-3fcb-4485-b940-11ebefd5d736,5271533,5823,,Globorotalia,,tumida,,,,,20,,1561,"1968,O462",18611,Oceanographer,Stn 15-7,17/08/67,,-2506,50,27,162,1,tow,tow,-16.65,113.05,16,39,0,S,113,3,0,E,Indian ocean
http://data.nhm.ac.uk/object/d0bd5920-9d69-45de-b599-3343be2b482c,5271534,5824,,Globorotalia,,truncatulinoides,,,,,12,,42,M.192,32657,HMS Challenger,158,07/03/1874,,-3976,3292,1800,10800,0,,,-50.01667,123.06667,50,1,0,S,123,4,0,E,Antarctic Indian Ocean
http://data.nhm.ac.uk/object/0667d54f-6d7d-4338-a9c4-06dfbe1c6c12,5271535,5825,,Globorotalia,,truncatulinoides,,,,,13,,78,,16649,RV Spencer F. Baird,DWBG 74,11/12/57,,-3141,3220,1761,10566,0,3,7,-43.71667,-107.6,43,43,0,S,107,36,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/0958dd39-b93c-42d0-b071-6ad88d557fbb,5271536,5826,,Globorotalia,,truncatulinoides,,,,,4,,126,M.408,34991,HMS Challenger,338,21/03/1876,,-3740,3639,1990,11940,0,,,-21.25,-14.03333,21,15,0,S,14,2,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/62d244fc-93a6-4a74-aa8a-47cf7655bffa,5271538,5827,,Globorotalia,,truncatulinoides,,,,,4,,187,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,-3415,4155,2272,13632,0,7,10,5.43333,-131.31667,5,26,0,N,131,19,0,W,Pacific ocean
http://data.nhm.ac.uk/object/e5947527-5817-4ba0-a71f-a591f4b5eba6,5271539,5828,,Globorotalia,,truncatulinoides,,,,,4,,199,,16646,RV Spencer F. Baird,DWBG 36,23/11/57,,-2312,3680,2012,12072,0,3,7,-26.31667,-147.11667,26,19,0,S,147,7,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/aa32fbdc-6856-4660-a3fe-42d41c15e47c,5271540,5829,,Globorotalia,,truncatulinoides,,with variant,,,53,,209,"1,963,922",16647,RV Spencer F. Baird,DWBG 61,04/12/57,,-4030,4040,2209,13254,0,6,11,-46.75,-123,46,45,0,S,123,0,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/aef5ac5f-4300-497d-b011-685b8f8143de,5271541,5830,,Globorotalia,,truncatulinoides,,,,,20,,215,"1,963,923",16648,RV Spencer F. Baird,DWBG 70,07/12/57,,-2677,2580,1411,8466,0,0,8,-48.475,-113.28333,48,28,30,S,113,17,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/b18dbd0b-21f1-484e-aa77-6e4e5482ab77,5271542,5831,,Globorotalia,,truncatulinoides,,,,,14,Residue OBD: 01/01/1958,253,,16651,RV Spencer F. Baird,DWBG 120,01/02/58,,-3039,3060,1673,10038,0,13,20,-27.93333,-106.91667,27,56,0,S,106,55,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/3ad9873c-8ce6-4bab-a8f6-364824927fc6,5271543,5832,,Globorotalia,,truncatulinoides,,,,,8,,271,,16652,RV Spencer F. Baird,DWBG 121,03/02/58,,-2819,3320,1815,10890,0,10,14,-27.15,-109.83333,27,9,0,S,109,50,0,W,Pacific ocean
http://data.nhm.ac.uk/object/d9ad1628-54e4-4d99-9698-3386023510a9,5271544,5833,,Globorotalia,,truncatulinoides,,,,,7,,313,,16657,RV Argo,MSN 53 G,05/12/60,,-2810,3658,2000,12000,0,4,9,-16.41667,66.03333,16,25,0,S,66,2,0,E,Indian ocean
http://data.nhm.ac.uk/object/30c3cc07-6c9e-4058-82e8-63f102e06794,5271545,5834,,Globorotalia,,truncatulinoides,,,,,9,,323,"1,963,930",16656,RV Horizon,DWHG 79,07/02/58,,-3362,NA,NA,NA,0,7,11,-23.60833,-118.225,23,36,30,S,118,13,30,W,Pacific ocean
http://data.nhm.ac.uk/object/358d70e4-6114-4ccb-b9e5-7eada698ade4,5271546,5835,,Globorotalia,,truncatulinoides,,,,+250 mu,6,,359,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,-4346,4042,2210,13260,0,41,42,7.19333,63.0425,7,11,36,N,63,2,33,E,Indian ocean
http://data.nhm.ac.uk/object/5e38fe1e-a207-4b71-bd67-2db28ab92819,5271548,5836,,Globorotalia,,truncatulinoides,,,,,8,,368,M.3787,34671,HMS Egeria,,31/10/1887,,-2708,2869,1569,9414,0,,,-19.56667,64.63333,19,34,0,S,64,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/19835045-fbc8-4f63-a85c-c170e7ec61e3,5271549,5837,,Globorotalia,,truncatulinoides,,,,+250 mu,2,,460,M.7487,37148,HMS Sealark,181,09/11/05,,-3507,3758,2055,12330,0,,,-7.59167,61.48333,7,35,30,S,61,29,0,E,Indian ocean
http://data.nhm.ac.uk/object/7c3ba541-eb2d-4c69-b305-336a72998886,5271550,5838,,Globorotalia,,truncatulinoides,,,,+250 mu,14,,496,M.3791,34676,HMS Egeria,XX,12/11/1887,,-4646,4510,2466,14796,0,,,-23.23472,56.30417,23,14,5,S,56,18,15,E,Indian ocean
http://data.nhm.ac.uk/object/319d870d-7d51-4a58-9170-659842938434,5271551,5839,,Globorotalia,,truncatulinoides,,,,+250 mu,15,,514,M.3793,34678,HMS Egeria,XII,16/11/1887,,-4211,4228,2312,13872,0,,,-29.93333,54.1,29,56,0,S,54,6,0,E,Indian ocean
http://data.nhm.ac.uk/object/85263e83-a8f0-4dc9-9333-d2c3e103809f,5271552,5840,,Globorotalia,,truncatulinoides,,,,+250 mu,34,,526,M.5248,36057,HMS Penguin,12,17/04/1891,,-3829,3758,2055,12330,0,,,-24.89167,110.39167,24,53,30,S,110,23,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/04901276-c0b0-411c-a483-4e87c56ae999,5271553,5841,,Globorotalia,,truncatulinoides,,,,+250 mu,31,,548,M.5246,36053,HMS Penguin,9,16/04/1891,,-3350,3676,2010,12060,0,,,-26.93667,111.18167,26,56,12,S,111,10,54,E,Indian ocean near coast
http://data.nhm.ac.uk/object/35275dc4-489c-4435-b24f-065a0d724642,5271554,5842,,Globorotalia,,truncatulinoides,,,,,23,,564,M.5241,36043,HMS Penguin,5,16/04/1891,,-1206,1443,789,4734,0,,,-28.00833,112.45833,28,0,30,S,112,27,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/98e6ad87-7f62-44c3-9ac9-dbb05d175f27,5271555,5843,,Globorotalia,,truncatulinoides,,,,,2,,614,,17273,RNZFA Tui,N.Z.1.0.B.74,09/09/58,,-124,869,475,2850,0,,,-20.95,-175.23333,20,57,0,S,175,14,0,W,Pacific ocean near Tonga island
http://data.nhm.ac.uk/object/b32e281a-5cc1-4619-b696-086edc872270,5271557,5844,,Globorotalia,,truncatulinoides,,,,,20,,630,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,-3021,2268,1240,7440,0,,,-28.88333,170,28,53,0,S,170,0,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/7c88ec7d-fcd7-459a-9f49-1f49001f2c80,5271558,5845,,Globorotalia,,truncatulinoides,,,,,16,Slide: Long 178 50 E,664,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,,-2464,1920,1050,6300,0,,,-33.88333,173.83333,33,53,0,S,173,50,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/9aa4a5cb-0638-4348-b19d-7c0ed96d6efc,5271559,5846,,Globorotalia,,truncatulinoides,,,,,24,,673,,17031,RNZFA Tui,N.Z.1.0.A.315,19/08/56,,-1137,1148,628,3768,0,,,-39.76667,167.75,39,46,0,S,167,45,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/8c8392f1-71b0-4135-a650-5f9fa9a78cb5,5271560,5847,,Globorotalia,,truncatulinoides,,,,,21,,701,,17262,HMNZS Pukaki,N.Z.1.0.B.32,01/01/57,,-746,768,420,2520,0,,,-53.63333,169.86667,53,38,0,S,169,52,0,E,Pacific ocean
http://data.nhm.ac.uk/object/b68feb61-3bbb-4a0b-b80e-90fc74d71025,5271561,5848,,Globorotalia,,truncatulinoides,,,,,2,,731,M.7037,36683,HMS Penguin,,06/09/1897,,-4634,4243,2320,13920,0,,,1.21333,-161.83667,1,12,48,N,161,50,12,W,Pacific ocean
http://data.nhm.ac.uk/object/859df754-2667-4374-bcff-c13822f01933,5271562,5849,,Globorotalia,,truncatulinoides,,with variants,,,2,"Slide: 21/05/1898, Long 178 52 E",752,M.5840,36361,HMS Penguin,3,21/05/1896,,-4844,4965,2715,16290,0,,,-10.21472,178.01444,10,12,53,S,178,0,52,E,Pacific ocean
http://data.nhm.ac.uk/object/9cc7c3cb-4b59-4d63-b260-47b13f2b612c,5271563,5850,,Globorotalia,,truncatulinoides,,,,,2,,793,M.4080,34993,HMS Egeria,,26/08/1889,,-2519,2579,1410,8460,0,,,-15.65,-179.0625,15,39,0,S,179,3,45,W,Pacific ocean
http://data.nhm.ac.uk/object/564ebe74-ffb5-4e8c-8547-86bef740c8d2,5271564,5851,,Globorotalia,,truncatulinoides,,,,,5,Sample depth: 20-23?,800,"1965,O37",17338,RV Vema,V 14-100,25/05/58,,-3663,3910,2138,12828,0,22,23,3.86667,65.51667,3,52,0,N,65,31,0,E,Indian ocean
http://data.nhm.ac.uk/object/384f3db5-1e77-4540-9a58-c55aa5549a23,5271565,5852,,Globorotalia,,truncatulinoides,,,Pleistocene Gunz,,27,Sample depth: 555-558?,827,"1965,O40",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,55,58,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/f43ba79a-2bee-4b9b-b2e0-f37736febb75,5271566,5853,,Globorotalia,,truncatulinoides,,,Pleistocene Gunz,,33,,860,"1965,O41",17382,RV Vema ,V 16-23,12/11/59,,-4298,4886,2672,16032,0,950,953,13.25,-40.66667,13,15,0,N,40,40,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/ae8daac4-8494-4423-aa46-40412e033959,5271567,5854,,Globorotalia,,truncatulinoides,,,Pleistocene G-M,,32,,878,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,205,208,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/d090ad62-971c-4898-bc94-6de3cc5f88f9,5271569,5855,,Globorotalia,,truncatulinoides,,,Pleistocene Gunz,,26,,895,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,545,548,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/a2676abe-66af-4874-af4a-06ecc3fddb32,5271570,5856,,Globorotalia,,truncatulinoides,,,Pliocene,,24,,912,"1965,O38",17348,RV Vema,V 12-5,26/12/56,,-3182,3000,1640,9840,0,625,628,21.2,-45.35,21,12,0,N,45,21,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/99d556a5-4dc8-4ed1-a7e2-d946b4e24298,5271571,5857,,Globorotalia,,truncatulinoides,,,Pleistocene Gunz,,17,Sample depth: 5-8?,938,"1965,O39",17359,RV Vema,V 15-164,03/05/59,,-4123,3380,1848,11088,0,5,6,-9.75,-34.4,9,45,0,S,34,24,0,W,Atlantic ocean near Brazil
http://data.nhm.ac.uk/object/702edff2-c25f-4bd2-9ed9-f30b70ee649c,5271572,5858,,Globorotalia,,truncatulinoides,,,,,27,"Residual IRN related to 1965,O40 (and not 1965,O206)",958,"1965,O206",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,80,82,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/74b1f66d-d3fd-446b-aab1-f090fd5e9859,5271573,5859,,Globorotalia,,truncatulinoides,,,,,9,,985,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,151,152,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/95d8085a-3ee1-4661-bbb3-7bc15eb747cb,5271574,5860,,Globorotalia,,truncatulinoides,,,,,14,,989,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,402,402,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/84b8f689-49eb-4892-9348-31809c24502f,5271575,5861,,Globorotalia,,truncatulinoides,,,,,21,,1028,"1965,O203",17162,RV Vema,V 3-153,NA,,-1004,970,530,3180,0,2,2,28.4,-77.93333,28,24,0,N,77,56,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/1603884b-c5ef-4711-bbda-e49beea0c12e,5271577,5862,*,Globorotalia,,truncatulinoides,,non-calcified/young,,,40,,1038,"1965,O363",18265,Zapiola,,01/09/63,,-5476,0,0,0,1,tow,tow,-44.23333,-50.23333,44,14,0,S,50,14,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/9f3987f3-2bf4-4cd4-b3a9-779ca8548b0d,5271578,5863,,Globorotalia,,truncatulinoides,,,,,7,,76 or 77,,NA,Eltanin Cruise 24,no.1601,NA,,-5376,0-200,NA,NA,1,tow,tow,-42.5,-147.95,42,30,0,S,147,57,0,W,Pacific ocean
http://data.nhm.ac.uk/object/b86ef3e3-7cb6-486c-8b8e-4dabc6496ad3,5271579,5864,,Globorotalia,,truncatulinoides,,,,,33,,1112,,NA,Eltanin Cruise 24,no.1613,25/07/66,,-5367,0-10,NA,NA,1,tow,tow,-40,-144.73333,40,0,0,S,144,44,0,W,Pacific ocean
http://data.nhm.ac.uk/object/ffd41975-7acd-4449-95ba-19ac995ce74e,5271580,5865,,Globorotalia,,truncatulinoides,,,U. Miocene,,18,,1122,"1966,O57",18031,J.O.I.D.E.S. /  MV Caldrill,Core J-3 52 Blake Plateau,03/05/65,,-1134,NA,NA,NA,0,,,28.5,-77.51667,28,30,0,N,77,31,0,W,Atlantic ocean near coast
http://data.nhm.ac.uk/object/88f94695-22a6-43fb-84e7-25466d2e4247,5271581,5866,,Globorotalia,,truncatulinoides,,,,,6,,1155,M.8780,38482,HMS Waterwitch,91,22/01/1895,,-3780,3914,2140,12840,0,,,-40.45,49.81667,40,24,0,S,49,49,0,E,Indian ocean
http://data.nhm.ac.uk/object/fd1673cd-3464-4702-b413-66f1928c3aa6,5271582,5867,*,Globorotalia,,truncatulinoides,,D' Orbigny,,,44,,1237,"1968,O425",18573,Zapiola,61,27/09/63,,-5094,NA,NA,NA,1,tow,tow,-42,-49.71667,42,0,0,S,49,43,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/72e02635-b4f6-443f-94f3-1cdc23b89963,5271583,5868,,Globorotalia,,truncatulinoides,,D' Orbigny ,Zone N14,,2,,1274,"1968,O381",18530,RV Spencer F. Baird,CAP 38 BP,02/02/53,,-3735,3400,1859,11154,0,575,578,-14.26667,-119.18333,14,16,0,S,119,11,0,W,Pacific ocean
http://data.nhm.ac.uk/object/e3a7ea45-f1d5-4851-968c-11f83aa38e0d,5271584,5869,,Globorotalia,,truncatulinoides,,,,,8,,1404,"1968,O448",18597,Oceanographer,18,19/08/67,,-114,50,27,162,1,tow,tow,-24.5,112.51667,24,30,0,S,112,31,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/c9d39e67-1cca-463f-b555-5e9ebb2788f0,5271585,5870,,Globorotalia,,truncatulinoides,,,,,10,,1424,"1968,O450",18599,Oceanographer,Stn 20-12,20/08/67,,-2096,50,27,162,1,tow,tow,-26.91667,111.56667,26,55,0,S,111,34,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/68a6bcdd-0513-441f-b593-d2068b9685bb,5271586,5871,,Globorotalia,,truncatulinoides,,,,,9,,1433,"1968,O451",18600,Oceanographer,21,21/08/67,,-431,50,27,162,1,tow,tow,-28.21667,113.28333,28,13,0,S,113,17,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/52cfe7c3-99d2-49a8-92b4-9561f9cd73a1,5271587,5872,,Globorotalia,,truncatulinoides,,,,,9,,1439,"1968,O470",18619,Oceanographer,23-15,22/08/67,,-98,50,27,162,1,tow,tow,-23.95,113.1,23,57,0,S,113,6,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/61680d46-f79a-43d6-879c-a486c287e089,5271589,5873,,Globorotalia,,truncatulinoides,,,,,2,,1499,"1968,O452",18601,Oceanographer,22B & 22U,21/08/67,,-866,50,27,162,1,tow,tow,-28.36667,112.98333,28,22,0,S,112,59,0,E,Indian ocean near coast
http://data.nhm.ac.uk/object/b79efcca-e0a6-4077-b589-3227fd38229d,5271591,5874,,Globorotalia,,crassaformis,,,,,4,,104,,16642,RV Horizon,Cap HG 40,02/02/53,,-3641,3550,1941,11646,0,1,4,-15.21833,-117.50667,15,13,6,S,117,30,24,W,Pacific ocean
http://data.nhm.ac.uk/object/2c454979-1bb3-477e-af99-04d719aaac4a,5271592,5875,,Globorotalia,,crassaformis,,,,,8,,138,"1,963,367",16365,Capricorn,BG 24,03/01/53,,-4347,2780,1520,9120,0,5,10,-19.475,-173.73333,19,28,30,S,173,44,0,W,Pacific ocean
http://data.nhm.ac.uk/object/bd4d5bb1-875c-42a8-b4f4-d469b42df0d9,5271593,5876,,Globorotalia,,crassaformis,,,,,8,,184,,16645,RV Spencer F. Baird,DWBG 11,31/10/57,,-3415,4155,2272,13632,0,7,10,5.43333,-131.31667,5,26,0,N,131,19,0,W,Pacific ocean
http://data.nhm.ac.uk/object/f3f0772c-cebd-4a63-a463-d9ba1d42b091,5271594,5877,,Globorotalia,,crassaformis,,,,,12,,204,,16646,RV Spencer F. Baird,DWBG 36,23/11/57,,-2312,3680,2012,12072,0,3,7,-26.31667,-147.11667,26,19,0,S,147,7,0,W,Pacific Ocean
http://data.nhm.ac.uk/object/b1e06854-2fe7-45bd-9db0-5a10734364fa,5271595,5878,,Globorotalia,,crassaformis,,,,,5,,231,,16650,RV Spencer F. Baird,DWBG 114,23/01/58,,-3157,3090,1690,10140,0,8,12,-18.33333,-79.34167,18,20,0,S,79,20,30,W,Pacific ocean
http://data.nhm.ac.uk/object/999575f2-43b4-4a65-89fd-dd8e3c3f171e,5271597,5879,,Globorotalia,,crassaformis,,,,,17,,270,,16652,RV Spencer F. Baird,DWBG 121,03/02/58,,-2819,3320,1815,10890,0,10,14,-27.15,-109.83333,27,9,0,S,109,50,0,W,Pacific ocean
http://data.nhm.ac.uk/object/66cf7266-dafa-4026-ab37-8e8258343790,5271598,5880,,Globorotalia,,crassaformis,,,,,2,,289,"1,963,928",16653,RV Spencer F. Baird,DWBG 130,11/02/58,Gravity corer,-3034,3120,1706,10236,0,12,15,-14.73333,-112.1,14,44,0,S,112,6,0,W,Pacific ocean
http://data.nhm.ac.uk/object/b3a44a41-03a5-427d-87ea-586dcea480de,5271600,5881,,Globorotalia,,crassaformis,,,,,36,,338,"1,963,930",16656,RV Horizon,DWHG 79,07/02/58,,-3362,NA,NA,NA,0,7,11,-23.60833,-118.225,23,36,30,S,118,13,30,W,Pacific ocean
http://data.nhm.ac.uk/object/f49edd47-446d-4fb6-84c5-700ee4032950,5271601,5882,,Globorotalia,,crassaformis,,,,+250 mu,8,,365,96626 (A52),30724,HEMS Mabahiss,167,25/04/34,,-4346,4042,2210,13260,0,20,21.5,7.19333,63.0425,7,11,36,N,63,2,33,E,Indian ocean
http://data.nhm.ac.uk/object/c0609790-a13c-4c22-82d0-a7094742ed43,5271602,5883,,Globorotalia,,crassaformis,,,,,1,,382,M.3787,34671,HMS Egeria,,31/10/1887,,-2708,2869,1569,9414,0,,,-19.56667,64.63333,19,34,0,S,64,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/3fadfb54-465e-44b9-8831-1f79113341ff,5271603,5884,,Globorotalia,,crassaformis,,,,,3,"Slide: 02/11/1905, Lat 2 41 1 S",447,M.7488,37149,HMS Sealark,186,12/11/05,,-3594,3475,1900,11400,0,,,-2.70167,67.38333,2,42,6,S,67,23,0,E,Indian ocean
http://data.nhm.ac.uk/object/130269db-fe8c-4226-9557-0d0be609131b,5271604,5885,,Globorotalia,,crassaformis,,,,+250 mu,2,,486,M.7469,37130,HMS Sealark,52,29/07/05,,-3694,4082,2232,13392,0,,,-8.41667,65.63333,8,25,0,S,65,38,0,E,Indian ocean
http://data.nhm.ac.uk/object/5b336592-e846-4042-8fba-0248a56f8a6a,5271605,5886,,Globorotalia,,crassaformis-bulloides,,,,127-250 mu,4,,503,M.3791,34676,HMS Egeria,XX,12/11/1887,,-4646,4510,2466,14796,0,,,-23.23472,56.30417,23,14,5,S,56,18,15,E,Indian ocean
http://data.nhm.ac.uk/object/866977e6-320f-4cdc-a826-04f242c6baaf,5271606,5887,,Globorotalia,,crassaformis,,,,,7,,556,M.5241,36043,HMS Penguin,5,16/04/1891,,-1206,1443,789,4734,0,,,-28.00833,112.45833,28,0,30,S,112,27,30,E,Indian ocean near coast
http://data.nhm.ac.uk/object/f2f3beb2-cd4b-4329-8fb3-969e0292d96b,5271607,5888,,Globorotalia,,crassaformis,,cf. punctulata d'Orbigny,,,9,,613,,17273,RNZFA Tui,N.Z.1.0.B.74,09/09/58,,-124,869,475,2850,0,,,-20.95,-175.23333,20,57,0,S,175,14,0,W,Pacific ocean near Tonga island
http://data.nhm.ac.uk/object/97a265f3-3f93-4424-93f5-cf8549944406,5271608,5889,,Globorotalia,,crassaformis,,,,,22,,646,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,-3021,2268,1240,7440,0,,,-28.88333,170,28,53,0,S,170,0,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/4ad36c3a-be10-436a-8a0b-5adc7382d6f0,5271610,5890,,Globorotalia,,crassaformis-ruber-scitula,,,,,243,,650,,17240,F.N.Z.R.A.,N.Z.1.0.A.294,07/06/56,,-3021,2268,1240,7440,0,,,-28.88333,170,28,53,0,S,170,0,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/9924e3b1-6dde-414f-9784-02ea8c7d968c,5271611,5891,,Globorotalia,,crassaformis,,,,,37,"Slide: Long 178 50 E, sea depth 1070 fms",667,,17229,HMNZS Lachlan,N.Z.1.0.A.181,16/05/55,,-2464,1920,1070,6420,0,,,-33.88333,173.83333,33,53,0,S,173,50,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/b208f259-dace-4bf2-871e-46ebc44ffc0c,5271612,5892,,Globorotalia,,crassaformis,,,,,3,,677,,17031,RNZFA Tui,N.Z.1.0.A.315,19/08/56,,-1137,1148,628,3768,0,,,-39.76667,167.75,39,46,0,S,167,45,0,E,"Pacific ocean, Tasman sea"
http://data.nhm.ac.uk/object/e9967b70-99fa-40ec-94b4-aa7196f6b616,5271613,5893,,Globorotalia,,crassaformis,,,,,2,,719,M.5987,36515,HMS Penguin,,05/05/1897,,-4057,4188,2290,13740,0,,,-9.68333,-174.625,9,41,0,S,174,37,30,W,Pacific ocean
http://data.nhm.ac.uk/object/22c66cc6-7c1f-4533-9127-9b9edcea2d92,5271615,5894,,Globorotalia,,crassaformis,,,,,1,,734,M.7037,36683,HMS Penguin,,06/09/1897,,-4634,4243,2320,13920,0,,,1.21333,-161.83667,1,12,48,N,161,50,12,W,Pacific ocean
http://data.nhm.ac.uk/object/cf3e5afe-9c0f-47c1-9251-40eb0ece31dc,5271616,5895,,Globorotalia,,crassaformis,,,,,6,"Slide: 21/05/1898, Long 178 52 E",753,M.5840,36361,HMS Penguin,3,21/05/1896,,-4844,4965,2715,16290,0,,,-10.21472,178.01444,10,12,53,S,178,0,52,E,Pacific ocean
http://data.nhm.ac.uk/object/37af23cc-2f5a-4451-ba35-4c5440457b24,5271617,5896,,Globorotalia,,crassaformis,,,,,13,"Residual IRN related to 1965,O40 (and not 1965,O206)",968,"1965,O206",17371,RV Vema,V 16-21,09/11/59,,-3881,3795,2075,12450,0,80,82,17.275,-48.41667,17,16,30,N,48,25,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/2c271343-8e3c-46c1-9774-a897efcd7362,5271618,5897,,Globorotalia,,crassaformis,,,,,9,,977,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,151,152,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/843caf14-3030-4640-a814-d8e97fa69393,5271619,5898,,Globorotalia,,crassaformis,,,,,12,,999,"1965,O208",17163,RV Argo,A 185-7,NA,,-2910,2470,1351,8106,0,402,402,21.11667,-72.85,21,7,0,N,72,51,0,W,Atlantic ocean near islands
http://data.nhm.ac.uk/object/52e99fb4-9ee7-49bc-bab7-d866c3182df6,5271620,5899,,Globorotalia,,crassaformis,,Bradys locality pl 103 fig. II,,,6,,1156,M.25,33286,HMS Challenger,5,21/02/1873,,-5153,5011,2740,16440,0,,,24.33333,-24.46667,24,20,0,N,24,28,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/97987466-8a1e-43d3-9a30-0b208ce1ca62,5271621,5900,,Globorotalia,,crassaformis,,,Zone N21,,42,Slide: Long 6 4  E,1157,"1968,O242",18483,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,99,102,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/779e806a-4166-4fae-8517-48c24032f8ef,5271622,5901,,Globorotalia,,crassaformis,,,Zone N20,,20,Slide: Long 6 4  E ,1157,"1968,O243",18483,RV Argo,Dodo 117 P,18/06/64,Piston core,-3407,3398,1858,11148,0,251,254,-18.35,62.06667,18,21,0,S,62,4,0,E,Indian ocean
http://data.nhm.ac.uk/object/742e6ac7-ee2f-405f-8c09-e705a4ac473b,5271623,5902,,Globorotalia,,crassaformis-tosaensis,,,,,29,,1199,"1968,O412",18560,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,600,600,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/49e00595-5815-407e-a548-c025b10c2422,5271624,5903,,Globorotalia,,crassaformis-tosaensis-truncatulinoides,,,,,129,,1200,"1968,O410",18558,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,540,540,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
http://data.nhm.ac.uk/object/06e991c8-dc53-477b-88da-4d1000727401,5271625,5904,,Globorotalia,,crassaformis-tosaensis-truncatulinoides-inflata,,,,,127,,1201,"1968,O409",18557,RV Chain / CH61,171,06/12/66,Piston core,-4741,4517,2470,14820,0,530,530,26.7,-39.38333,26,42,0,N,39,23,0,W,Atlantic ocean
